brand_name,model,processor_brand,iter,rating,memory_type,gpu_brand,gpu_type,Touch_Screen,os,virtualization_support,linux_compatible,cuda_support,code_compile_benchmark,display_productivity,threads_num,core_num,ram_num,memory_size,display_size,resolutioin_height,ppi,resolutioin_width,warrenty,development_performance_score,price_to_performance,price
Asus,Asus ROG Zephyrus G16 GU605MV-CO711WS Gaming Laptop (Intel Core Ultra 7/ 16GB/ 1TB SSD/ Win11 Home/ 8GB Graph),Intel,Core Ultra 7,4.35,SSD,NVIDIA,Dedicated,False,Windows 11,True,True,True,Medium,Medium,22.0,16.0,16.0,1000.0,16.0,2560.0,188.68,1600.0,1.0,80.0,0.46,173851
Asus,Asus ProArt P16 2024 Laptop (AMD Ryzen AI 9 HX 370/ 32GB/1TB SSD/ 8GB RTX 4070 Graphics),AMD,Other,4.6,SSD,NVIDIA,Dedicated,False,Windows 11,True,True,True,Slow,Fast,21.2,15.2,32.0,1000.0,16.0,3840.0,283.02,2400.0,1.0,93.6,0.32,199990
Asus,Asus TUF Gaming A15 2024 FA507UV-LP136WS Gaming Laptop (AMD Ryzen 7 8845HS/ 16GB/ 512GB SSD/ Win11 Home/ 8GB Graph),AMD,Ryzen 7,4.65,SSD,NVIDIA,Dedicated,False,Windows 11,True,True,True,Medium,Slow,16.0,8.0,16.0,512.0,15.6,1920.0,141.21,1080.0,1.0,58.0,0.5,114980
Asus,Asus TUF Gaming A14 2024 Gaming Laptop (AMD Ryzen 9 AI HX 370/ 16GB/ 1TB SSD/ Win11 Home/ 8GB Graph),AMD,Ryzen 9,4.4,SSD,NVIDIA,Dedicated,False,Windows 11,True,True,True,Fast,Medium,13.6,9.2,16.0,1000.0,14.0,1920.0,157.35,1080.0,1.0,48.0,0.95,177990
Asus,Asus TUF Gaming A16 2024 Gaming Laptop (AMD Ryzen 9 AI HX 370/ 16GB/ 1TB SSD/ Win11 Home/ 8GB Graph),AMD,Ryzen 9,4.25,SSD,NVIDIA,Dedicated,False,Windows 11,True,True,True,Fast,Slow,18.4,10.4,16.0,1000.0,16.0,1920.0,137.68,1080.0,1.0,65.2,0.55,199990
Asus,Asus ROG Strix G16 G614JI-BG711WS Gaming Laptop (13th Gen Core i7/ 16GB/ 1TB SSD/ Win11/ 8GB Graph),Intel,Core i7,4.55,SSD,NVIDIA,Dedicated,False,Windows 11,True,True,True,Medium,Slow,18.0,14.0,16.0,1000.0,16.0,1920.0,141.51,1200.0,1.0,63.6,0.6199999999999999,149990
HP,HP Envy x360 15-fh0031AU Laptop (AMD Ryzen 5 7530U/ 16GB/ 512GB SSD/ Win11 Home),AMD,Ryzen 5,4.05,SSD,AMD,Integrated,True,Windows 11,True,True,False,Medium,Slow,12.0,8.0,16.0,512.0,15.6,1920.0,141.21,1080.0,1.0,44.0,0.61,72490
Asus,Asus Vivobook 15 X1504ZA-NJ540WS Laptop (12th Gen Core i5/ 16GB/ 512GB SSD/ Win11),Intel,Core i5,4.6,SSD,Intel,Integrated,False,Windows 11,True,True,False,Medium,Slow,12.0,10.0,16.0,512.0,15.6,1920.0,141.21,1080.0,1.0,48.0,0.94,50990
Acer,Acer Aspire 3 A324-51 Laptop (12th Gen Core i3/ 8GB/ 512GB SSD/ Win11),Intel,Core i3,4.1,SSD,Intel,Integrated,False,Windows 11,True,True,False,Slow,Medium,8.0,8.0,8.0,512.0,14.0,1920.0,157.35,1080.0,1.0,32.0,1.07,29990
Asus,Asus ROG Zephyrus G14 GA403UV-QS085WS Gaming Laptop (AMD Ryzen 9 8945HS/ 16GB/ 1TB SSD/ Win11 Home/ 8GB RTX 4060 Graph),AMD,Ryzen 9,4.55,SSD,NVIDIA,Dedicated,False,Windows 11,True,True,True,Fast,Fast,16.0,8.0,16.0,1000.0,14.0,2880.0,242.59,1800.0,1.0,58.0,0.35,164990
HP,HP Victus 15-fa1332tx Gaming Laptop (13th Gen Core i7/ 16GB/ 1TB SSD/ Win11 Home/ RTX 4050),Intel,Core i7,4.35,SSD,NVIDIA,Dedicated,False,Windows 11,True,True,True,Medium,Slow,16.0,10.0,16.0,1000.0,15.6,1920.0,141.21,1080.0,1.0,62.0,0.69,89990
Lenovo,Lenovo LOQ 83DV007GIN Gaming Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11/ 6GB RTX 4050 Graph),Intel,Core i5,4.15,SSD,NVIDIA,Dedicated,False,Windows 11,True,True,True,Medium,Slow,16.0,10.0,16.0,512.0,15.6,1920.0,141.21,1080.0,1.0,62.0,0.71,87190
Dell,Dell Vostro 3530 VN3530602PF001ORB1 Laptop (13th Gen Core i5/ 8GB/ 512GB SSD/ Win11),Intel,Core i5,4.55,SSD,Intel,Integrated,False,Windows 11,True,True,False,Medium,Slow,12.0,10.0,8.0,512.0,15.6,1920.0,141.21,1080.0,1.0,40.0,0.82,48990
Dell,Dell Vostro 3530 VN3530KCKC9001ORB1 Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11),Intel,Core i5,4.3,SSD,Intel,Integrated,False,Windows 11,True,True,False,Medium,Slow,12.0,10.0,16.0,512.0,15.6,1920.0,141.21,1080.0,1.0,48.0,0.88,54490
Acer,Acer ‎AL15G- 52 2024 Gaming Laptop (12th Gen Core i5-12450H/ 16GB/ 1TB SSD/ Win11/ 4GB RTX 2050),Intel,Core i5,4.6,SSD,NVIDIA,Dedicated,False,Windows 11,True,True,True,Medium,Slow,12.0,8.0,16.0,1000.0,15.6,1920.0,141.21,1080.0,1.0,54.0,0.95,56999
Acer,Acer ‎AL15G-52 Gaming Laptop (12th Gen Core i5-12450H/ 16GB/ 512GB SSD/ Win11/ 6GB RTX 3050 Graphics),Intel,Core i5,4.25,SSD,NVIDIA,Dedicated,False,Windows 11,True,True,True,Medium,Slow,12.0,8.0,16.0,512.0,15.6,1920.0,141.21,1080.0,1.0,54.0,0.9,59990
HP,HP Victus 15-FA0888TX Gaming Laptop (12th Gen Core i5/ 16GB/ 512GB SSD/ Win11/ 4GB Graph),Intel,Core i5,4.2,SSD,NVIDIA,Dedicated,False,Windows 11,True,True,True,Medium,Slow,12.0,8.0,16.0,512.0,15.6,1920.0,141.21,1080.0,1.0,54.0,0.81,66990
HP,HP 14-ew1074TU Laptop (Intel Core Ultra 5/ 16GB/ 512GB SSD/ Win 11),Intel,Core Ultra 5,4.7,SSD,Intel,Integrated,False,Windows 11,True,True,False,Medium,Fast,18.0,14.0,16.0,512.0,14.0,2560.0,215.63,1600.0,1.0,62.0,0.75,82490
Lenovo,Lenovo LOQ 2024 ‎15AHP9 83DX0006IN Gaming Laptop (AMD Ryzen 7 8845HS/ 16GB/ 512GB SSD/ Win11/ 6GB Graph),AMD,Ryzen 7,4.35,SSD,NVIDIA,Dedicated,False,Windows 11,True,True,True,Medium,Slow,16.0,8.0,16.0,512.0,15.6,1920.0,141.21,1080.0,1.0,58.0,0.64,90190
Lenovo,Lenovo LOQ 2024 ‎15AHP9 83DX000MIN Gaming Laptop (AMD Ryzen 7 8845HS/ 16GB/ 1TB SSD/ Win11/ 8GB Graph),AMD,Ryzen 7,4.65,SSD,NVIDIA,Dedicated,False,Windows 11,True,True,True,Medium,Slow,16.0,8.0,16.0,1000.0,15.6,1920.0,141.21,1080.0,1.0,58.0,0.5,115490
HP,HP Victus 15-fa1312TX Gaming Laptop (12th Gen Core i5/ 8GB/ 512GB SSD/ Win11/ 4GB RTX 2050),Intel,Core i5,4.05,SSD,NVIDIA,Dedicated,False,Windows 11,True,True,True,Medium,Slow,12.0,8.0,8.0,512.0,15.6,1920.0,141.21,1080.0,1.0,46.0,0.78,58990
Lenovo,Lenovo IdeaPad Flex 5 14ALC7 82R900FYIN Laptop (AMD Ryzen 7 5700U/ 16GB/ 512GB SSD/ Win11 Home),AMD,Ryzen 7,4.15,SSD,AMD,Integrated,True,Windows 11,True,True,False,Medium,Medium,16.0,8.0,16.0,512.0,14.0,1920.0,161.73,1200.0,1.0,48.0,0.75,63990
Asus,Asus Vivobook S 15 OLED 2024 S5506MA-MA752WS Laptop (Intel Core Ultra 7 155H/ 16GB/ 1TB SSD/ Win11),Intel,Core Ultra 7,4.45,SSD,Intel,Integrated,False,Windows 11,True,True,False,Medium,Fast,22.0,16.0,16.0,1000.0,15.6,2880.0,211.82,1620.0,1.0,70.0,0.72,96990
MSI,MSI Modern 15 B12MO-815IN Laptop (12th Gen Core i7/ 16GB/1TB SSD/ Win11 Home),Intel,Core i7,4.7,SSD,Intel,Integrated,False,Windows 11,True,True,False,Medium,Slow,12.0,10.0,16.0,1000.0,15.6,1920.0,141.21,1080.0,1.0,48.0,0.91,52990
Asus,Asus Vivobook S 15 OLED 2024 S5506MA-MA552WS Laptop (Intel Core Ultra 5 125H/ 16GB/ 1TB SSD/ Win11),Intel,Core Ultra 5,4.45,SSD,Intel,Integrated,False,Windows 11,True,True,False,Medium,Fast,18.0,14.0,16.0,1000.0,15.6,2880.0,211.82,1620.0,1.0,62.0,0.67,91990
MSI,MSI Prestige 14 AI Studio C1UDXG-030IN Laptop (Intel Core Ultra 7 155H/ 32GB/ 1TB SSD/ Win11 Home/ 6 GB Graphics),Intel,Core Ultra 7,4.75,SSD,NVIDIA,Dedicated,False,Windows 11,True,True,True,Medium,Medium,22.0,16.0,32.0,1000.0,14.0,1920.0,161.73,1200.0,2.0,96.0,0.83,114990
MSI,MSI Prestige 14 AI Evo C1MG-050IN Laptop (Intel Core Ultra 5 125H/ 16GB/ 1TB SSD/ Win11 Home),Intel,Core Ultra 5,4.35,SSD,Intel,Integrated,False,Windows 11,True,True,False,Medium,Medium,18.0,14.0,16.0,1000.0,14.0,1920.0,161.73,1200.0,2.0,62.0,0.75,82990
MSI,MSI Modern 15 B12MO-816IN Laptop (12th Gen Core i7/ 16GB/ 512GB SSD/ Win11 Home),Intel,Core i7,4.4,SSD,Intel,Integrated,False,Windows 11,True,True,False,Medium,Slow,12.0,10.0,16.0,512.0,15.6,1920.0,141.21,1080.0,1.0,48.0,0.96,49990
Microsoft,Microsoft Surface Pro 11 2024 Laptop (Snapdragon X Plus/ 16GB/ 256GB SSD/ Win11),Qualcomm,Snapdragon,4.4,SSD,Qualcomm,Integrated,True,Windows 11,False,True,False,Slow,Fast,18.4,10.0,16.0,256.0,13.0,2880.0,266.26,1920.0,1.0,62.4,0.6479999999999999,113990
Microsoft,Microsoft Surface Laptop 7 (Snapdragon X Elite/ 16GB/ 512GB SSD/ Win11),Qualcomm,Snapdragon,4.5,SSD,Qualcomm,Integrated,True,Windows 11,False,True,False,Slow,Fast,14.0,11.6,16.0,512.0,13.8,2304.0,200.66,1536.0,1.0,51.6,0.6519999999999999,150990
Microsoft,Microsoft Surface Pro 11 Laptop (Snapdragon X Elite/ 16GB/ 512GB SSD/ Win11),Qualcomm,Snapdragon,4.65,SSD,Qualcomm,Integrated,True,Windows 11,False,True,False,Slow,Fast,18.4,12.0,16.0,512.0,13.0,2880.0,266.26,1920.0,1.0,62.4,0.6479999999999999,161990
Lenovo,Lenovo Yoga 7 14ARP8 82YM0075IN Laptop (AMD Ryzen 7 7735U/ 16GB/ 1TB SSD/ Win11 Home),AMD,Ryzen 7,4.1,SSD,AMD,Integrated,True,Windows 11,True,True,False,Medium,Medium,16.0,8.0,16.0,1000.0,14.0,1920.0,161.73,1200.0,1.0,48.0,0.51,94890
Lenovo,Lenovo LOQ 83GS000PIN Gaming Laptop (12th Gen Core i5/ 16GB/ 512GB SSD/ Win11/ 6GB RTX3050 Graph),Intel,Core i5,4.0,SSD,NVIDIA,Dedicated,False,Windows 11,True,True,True,Medium,Slow,12.0,8.0,16.0,512.0,15.6,1920.0,141.21,1080.0,1.0,54.0,0.76,70990
HP,HP ZBook Power G10 8L147PA Laptop (13th Gen Core i9/ 32 GB/ 1TB SSD/ Win11/ 8GB Graphics),Intel,Core i9,4.1,SSD,NVIDIA,Dedicated,False,Windows 11,True,True,True,Fast,Slow,20.0,14.0,32.0,1000.0,15.6,1920.0,141.21,1080.0,1.0,90.0,0.32,284990
Dell,Dell Inspiron 3535 Laptop (AMD Ryzen R7 5700U/ 16GB/ 512GB SSD/ Win11),AMD,Ryzen 7,4.15,SSD,AMD,Integrated,False,Windows 11,True,True,False,Medium,Slow,16.0,8.0,16.0,512.0,15.6,1920.0,141.21,1080.0,1.0,48.0,1.0,47990
Lenovo,Lenovo IdeaPad Flex 5 14ALC7 82R9005JIN Laptop (AMD Ryzen 5 5500U/ 16GB/ 512GB SSD/ Win11 Home),AMD,Ryzen 5,4.4,SSD,AMD,Integrated,True,Windows 11,True,True,False,Medium,Medium,12.0,8.0,16.0,512.0,14.0,1920.0,161.73,1200.0,1.0,44.0,0.76,58190
HP,HP Victus 15-FA1279TX Gaming Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11/ 6GB RTX4050),Intel,Core i5,4.0,SSD,NVIDIA,Dedicated,False,Windows 11,True,True,True,Medium,Slow,12.0,8.0,16.0,512.0,15.6,1920.0,141.21,1080.0,1.0,54.0,0.69,78490
Acer,Acer Aspire ‎AL15G- 52 Gaming Laptop (12th Gen Core i5-12450H / 8GB/ 512GB SSD/ Win11/ 4GB RTX 2050),Intel,Core i5,4.75,SSD,NVIDIA,Dedicated,False,Windows 11,True,True,True,Medium,Slow,12.0,8.0,8.0,512.0,15.6,1920.0,141.21,1080.0,1.0,46.0,0.87,52990
HP,HP Omen 16-wf0148TX Gaming Laptop (13th Gen Core i9/ 16GB/ 1TB SSD/ Win11 Home/ 8GB Graph),Intel,Core i9,4.0,SSD,NVIDIA,Dedicated,False,Windows 11,True,True,True,Fast,Medium,32.0,24.0,16.0,1000.0,16.1,2560.0,182.44,1440.0,1.0,106.0,0.78,136600
Lenovo,Lenovo Legion 7 16IRX9 83FD000YIN Gaming Laptop (14th Gen Core i9/ 16GB/ 1TB SSD/ Win11/ 8GB RTX 4060 Graph),Intel,Core i9,4.6,SSD,NVIDIA,Dedicated,False,Windows 11,True,True,True,Fast,Fast,32.0,24.0,16.0,1000.0,16.0,3200.0,235.85,2000.0,1.0,106.0,0.6,176990
Acer,Acer ‎AL15G- 52 2024 Gaming Laptop (12th Gen Core i5-12450H/ 16GB/ 512GB SSD/ Win11/ 4GB RTX 2050),Intel,Core i5,4.15,SSD,NVIDIA,Dedicated,False,Windows 11,True,True,True,Medium,Slow,12.0,8.0,16.0,512.0,15.6,1920.0,141.21,1080.0,1.0,54.0,1.0,53999
HP,HP Pavilion Plus ‎16-ab0016TX Laptop (13th Gen Core i7/ 16GB/ 512GB SSD/ Win 11/ 6GB RTX3050 Graphics),Intel,Core i7,4.25,SSD,NVIDIA,Dedicated,False,Windows 11,True,True,True,Medium,Medium,20.0,14.0,16.0,512.0,16.0,2560.0,188.68,1600.0,1.0,74.0,0.7,105990
Lenovo,Lenovo Legion Pro 7 16IRX9H 83DE001HIN Gaming Laptop (14th Gen Core i9/ 32GB/ 1TB SSD/ Win11/ 12GB RTX4080),Intel,Core i9,4.55,SSD,NVIDIA,Dedicated,False,Windows 11,True,True,True,Fast,Medium,32.0,24.0,32.0,1000.0,16.0,2560.0,188.68,1600.0,1.0,122.0,0.45,270190
MSI,MSI Thin 15 B12UCX-1695IN Gaming Laptop (12th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home/ 4GB RTX 2050 Graph),Intel,Core i5,4.0,SSD,NVIDIA,Dedicated,False,Windows 11,True,True,True,Medium,Slow,12.0,8.0,16.0,512.0,15.6,1920.0,141.21,1080.0,2.0,54.0,1.04,51990
MSI,MSI Thin 15 B13UC-1804IN Gaming Laptop (13th Gen Core i7/ 16GB/ 512GB SSD/ Win11 Home/ 4GB RTX3050 Graph),Intel,Core i7,4.1,SSD,NVIDIA,Dedicated,False,Windows 11,True,True,True,Medium,Slow,16.0,10.0,16.0,512.0,15.6,1920.0,141.21,1080.0,2.0,62.0,0.87,71490
MSI,MSI Thin 15 B13VE-1802IN Gaming Laptop (13th Gen Core i5/ 16GB/ 1TB SSD/ Win11 Home/ 6GB RTX4050 Graph),Intel,Core i5,4.4,SSD,NVIDIA,Dedicated,False,Windows 11,True,True,True,Medium,Slow,12.0,8.0,16.0,1000.0,15.6,1920.0,141.21,1080.0,2.0,54.0,0.7,76990
MSI,MSI Thin 15 B13UC-1805IN Gaming Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home/ 4GB  RTX 3050 Graph),Intel,Core i5,4.45,SSD,NVIDIA,Dedicated,False,Windows 11,True,True,True,Medium,Slow,12.0,8.0,16.0,512.0,15.6,1920.0,141.21,1080.0,2.0,54.0,0.87,61990
Dell,Dell Inspiron 5330 2024 Laptop (Intel Core Ultra 5 125H/ 16GB/ 512GB SSD/ Win11),Intel,Core Ultra 5,4.65,SSD,Intel,Integrated,False,Windows 11,True,True,False,Medium,Fast,18.0,14.0,16.0,512.0,13.3,2560.0,226.98,1600.0,1.0,62.0,0.71,86789
Dell,Dell 14 Vostro 3420 Laptop (12th Gen Core i5/ 8GB/ 512GB SSD/ Win11),Intel,Core i5,4.0,SSD,Intel,Integrated,False,Windows 11,True,True,False,Medium,Medium,12.0,10.0,8.0,512.0,14.0,1920.0,157.35,1080.0,1.0,40.0,0.81,49619
HP,HP Victus 15-fa0444TX Gaming Laptop (12th Gen Core i5/ 16GB/ 512GB SSD/ Win11/ 4GB RTX 3050),Intel,Core i5,4.7,SSD,NVIDIA,Dedicated,False,Windows 11,True,True,True,Medium,Slow,12.0,8.0,16.0,512.0,15.6,1920.0,141.21,1080.0,1.0,54.0,0.81,66849
Dell,Dell Inspiron 5330 Laptop (Intel Core Ultra 7 155H/ 16GB/ 1TB SSD/ Win11),Intel,Core Ultra 7,4.3,SSD,Intel,Integrated,False,Windows 11,True,True,False,Medium,Fast,22.0,16.0,16.0,1000.0,13.3,2560.0,226.98,1600.0,1.0,70.0,0.7,99900
HP,HP 15-fd0187TU Laptop (13th Gen Core i5/ 8GB/ 512GB SSD/ Win11 Home),Intel,Core i5,4.2,SSD,Intel,Integrated,False,Windows 11,True,True,False,Medium,Slow,12.0,10.0,8.0,512.0,15.6,1920.0,141.21,1080.0,1.0,40.0,0.8,50290
HP,HP Victus 15-fa1327TX Gaming Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home/ 6GB RTX3050 Graph),Intel,Core i5,4.4,SSD,NVIDIA,Dedicated,False,Windows 11,True,True,True,Medium,Slow,12.0,8.0,16.0,512.0,15.6,1920.0,141.21,1080.0,1.0,54.0,0.73,73490
HP,HP Omen 16-wd0012TX Gaming Laptop (13th Gen Core i7/ 16GB/ 1TB SSD/ Win11/ 8GB Graph),Intel,Core i7,4.7,SSD,NVIDIA,Dedicated,False,Windows 11,True,True,True,Medium,Slow,16.0,10.0,16.0,1000.0,16.1,1920.0,136.83,1080.0,1.0,62.0,0.55,112000
HP,HP Victus 15-fa1226TX Gaming Laptop (12th Gen Core i5/ 8GB/ 512GB SSD/ Win11/ 4GB RTX 2050),Intel,Core i5,4.15,SSD,NVIDIA,Dedicated,False,Windows 11,True,True,True,Medium,Slow,12.0,8.0,8.0,512.0,15.6,1920.0,141.21,1080.0,1.0,46.0,0.82,55890
HP,HP Omen 16-xf0100AX Gaming Laptop (AMD Ryzen 9 7940HS/ 16GB/ 1TB SSD/ Win11/ 8GB Graph),AMD,Ryzen 9,4.4,SSD,NVIDIA,Dedicated,False,Windows 11,True,True,True,Fast,Slow,16.0,8.0,16.0,1000.0,16.0,1920.0,137.68,1080.0,1.0,58.0,0.41,139990
Asus,Asus ROG Zephyrus G16 GU605MI-QP253WS Gaming Laptop ( Intel Core Ultra 9 185H/ 32GB/ 1TB SSD/ Win11 Home/ 8GB Graph),Intel,Core Ultra 9,4.5,SSD,NVIDIA,Dedicated,False,Windows 11,True,True,True,Fast,Medium,22.0,16.0,32.0,1000.0,16.0,2560.0,188.68,1600.0,1.0,96.0,0.46,209990
Asus,Asus ROG Strix G16 2023 G614JIR-N4062WS Gaming Laptop (14th Gen Core i9/ 16GB/ 1TB SSD/ Win11/ 8GB Graph),Intel,Core i9,4.75,SSD,NVIDIA,Dedicated,False,Windows 11,True,True,True,Fast,Medium,32.0,24.0,16.0,1000.0,16.0,2560.0,188.68,1600.0,1.0,106.0,0.53,199000
HP,HP 15-fd0186TU Laptop (13th Gen Core i3/ 8GB/ 512GB SSD/ Win11 Home),Intel,Core i3,4.1,SSD,Intel,Integrated,False,Windows 11,True,True,False,Slow,Slow,8.0,8.0,8.0,512.0,15.6,1920.0,141.21,1080.0,1.0,32.0,0.82,38995
Asus,Asus TUF Gaming A15 2024  FA507UI-LP066WS Gaming Laptop (AMD Ryzen 9 8945H/ 16GB/ 1TB SSD/ Win11 Home/ 8GB Graph),AMD,Ryzen 9,4.55,SSD,NVIDIA,Dedicated,False,Windows 11,True,True,True,Fast,Slow,16.0,8.0,16.0,1000.0,15.6,1920.0,141.21,1080.0,1.0,58.0,0.41,142990
Acer,Acer Nitro V ANV15-41 Gaming Laptop (AMD Ryzen 5 7535HS/ 16GB/ 512GB SSD/ Win11/ 4GB Graph),AMD,Ryzen 5,4.1,SSD,NVIDIA,Dedicated,False,Windows 11,True,True,True,Medium,Slow,12.0,8.0,16.0,512.0,15.6,1920.0,141.21,1080.0,1.0,54.0,0.86,62990
HP,HP Pavilion 15-eh3036AU Laptop (AMD Ryzen 5 7530U/ 8GB/ 512GB SSD/ Win11 Home),AMD,Ryzen 5,4.05,SSD,AMD,Integrated,False,Windows 11,True,True,False,Medium,Slow,12.0,8.0,8.0,512.0,15.6,1920.0,141.21,1080.0,1.0,36.0,0.81,44490
Acer,Acer Aspire Lite AL15-52 Laptop (12th Gen Core i7/ 16GB/ 512GB SSD/ Win11),Intel,Core i7,4.45,SSD,Intel,Integrated,False,Windows 11,True,True,False,Medium,Slow,12.0,10.0,16.0,512.0,15.6,1920.0,141.21,1080.0,1.0,48.0,0.96,49990
Lenovo,Lenovo LOQ 15IAX9 83GS008VIN Gaming Laptop (12th Gen Core i5/ 12GB/ 512GB SSD/ Win11/ 4GB Graph),Intel,Core i5,4.45,SSD,NVIDIA,Dedicated,False,Windows 11,True,True,True,Medium,Slow,12.0,8.0,12.0,512.0,15.6,1920.0,141.21,1080.0,1.0,50.0,0.86,57890
HP,HP Victus 15-fa1307TX Gaming Laptop (13th Gen Core i5/ 16GB/ 1TB SSD/ Win11 Home/ RTX 2050),Intel,Core i5,4.75,SSD,NVIDIA,Dedicated,False,Windows 11,True,True,True,Medium,Slow,12.0,8.0,16.0,1000.0,15.6,1920.0,141.21,1080.0,1.0,54.0,0.81,66999
HP,HP Pavilion 16-af0028TU Laptop (Intel Core Ultra 7 155U/ 16GB/ 512GB SSD/ Win11),Intel,Core Ultra 7,4.25,SSD,Intel,Integrated,False,Windows 11,True,True,False,Medium,Slow,14.0,12.0,16.0,512.0,16.0,1920.0,141.51,1200.0,1.0,54.0,0.64,84990
HP,HP 15-fd1096TU Laptop (Intel Core 5 120U/ 8GB/ 512GB SSD/ Win11),Intel,Other,4.45,SSD,Intel,Integrated,False,Windows 11,True,True,False,Slow,Slow,12.0,10.0,8.0,512.0,15.6,1920.0,141.21,1080.0,1.0,40.0,0.63,63990
HP,HP Victus 15-fa1317TX Gaming Laptop (13th Gen Core i5/ 16GB/ 1TB SSD/ Win11 Home/ RTX 4050),Intel,Core i5,4.75,SSD,NVIDIA,Dedicated,False,Windows 11,True,True,True,Medium,Slow,12.0,8.0,16.0,1000.0,15.6,1920.0,141.21,1080.0,1.0,54.0,0.65,82490
HP,HP Pavilion 16-af0015TU Laptop (Intel Core Ultra 5 125U/ 16GB/ 512GB SSD/ Win11),Intel,Core Ultra 5,4.1,SSD,Intel,Integrated,False,Windows 11,True,True,False,Medium,Slow,14.0,12.0,16.0,512.0,16.0,1920.0,141.51,1200.0,1.0,54.0,0.82,65990
Acer,Acer Predator Helios Neo 16 ‎PHN16-72 NH.QNPSI.003 Gaming Laptop (14th Gen Core i7/ 16GB/ 512GB SSD/ Win11/ 6GB Graph),Intel,Core i7,4.5,SSD,NVIDIA,Dedicated,False,Windows 11,True,True,True,Medium,Slow,28.0,20.0,16.0,512.0,16.0,1920.0,141.51,1200.0,1.0,94.0,0.78,119999
Asus,Asus Vivobook 16 X1605ZAC-MB742WS Laptop (12th Gen Core i7/ 16GB/ 512GB SSD/ Win11 Home),Intel,Core i7,4.15,SSD,Intel,Integrated,False,Windows 11,True,True,False,Medium,Slow,20.0,14.0,16.0,512.0,16.0,1920.0,141.51,1200.0,1.0,64.0,0.97,65990
MSI,MSI Creator Z17 HX Studio A14VGT-262IN Creator Laptop (14th Gen Core i7/ 32GB/ 2TB SSD/ Win11/ 8GB Graph),Intel,Core i7,4.75,SSD,NVIDIA,Dedicated,True,Windows 11,True,True,True,Medium,Medium,28.0,20.0,32.0,2000.0,17.0,2560.0,177.58,1600.0,2.0,110.0,0.4,274990
Lenovo,Lenovo Legion 5 83DG009DIN Laptop (14th Gen Core i7/ 16GB/ 1TB SSD/ Win11/ 8GB Graph),Intel,Core i7,4.6,SSD,NVIDIA,Dedicated,False,Windows 11,True,True,True,Medium,Medium,24.0,16.0,16.0,1000.0,16.0,2560.0,188.68,1600.0,1.0,82.0,0.48,169990
Lenovo,Lenovo LOQ 15IAX9 83GS003UIN Gaming Laptop (12th Gen Core i5/ 16GB/ 512GB SSD/ Win11/ 6GB Graph),Intel,Core i5,4.35,SSD,NVIDIA,Dedicated,False,Windows 11,True,True,True,Medium,Slow,12.0,8.0,16.0,512.0,15.6,1920.0,141.21,1080.0,1.0,54.0,0.76,70990
MSI,MSI Creator Z17 HX Studio A14VGT-261IN Creator Laptop (14th Gen Core i9/ 64GB/ 2TB SSD/ Win11/ 8GB Graph),Intel,Core i9,4.6,SSD,NVIDIA,Dedicated,True,Windows 11,True,True,True,Fast,Medium,32.0,24.0,64.0,2000.0,17.0,2560.0,177.58,1600.0,2.0,154.0,0.53,289990
MSI,MSI Pulse 17 AI C1VGKG-031IN Gaming Laptop (Intel Core Ultra 7 155H/ 16GB/ 1TB SSD/ Win11/ 8GB RTX4070 Graph),Intel,Core Ultra 7,4.05,SSD,NVIDIA,Dedicated,False,Windows 11,True,True,True,Medium,Medium,22.0,16.0,16.0,1000.0,17.0,2560.0,177.58,1600.0,2.0,80.0,0.51,156989
MSI,MSI Pulse 17 AI C1VGKG-030IN Gaming Laptop (Intel Core Ultra 9 185H/ 32GB/ 1TB SSD/ Win11/ 8GB RTX4070 Graph),Intel,Core Ultra 9,4.65,SSD,NVIDIA,Dedicated,False,Windows 11,True,True,True,Fast,Medium,22.0,16.0,32.0,1000.0,17.0,2560.0,177.58,1600.0,2.0,96.0,0.57,167300
MSI,MSI Sword 16 HX B14VEKG-210IN Gaming Laptop (14th Gen Core i7/ 16GB/ 1TB SSD/ Win11 Home/ 6GB RTX4050),Intel,Core i7,4.65,SSD,NVIDIA,Dedicated,False,Windows 11,True,True,True,Medium,Slow,28.0,20.0,16.0,1000.0,16.0,1920.0,141.51,1200.0,2.0,94.0,0.85,109990
MSI,MSI Pulse 16 AI C1VGKG-028IN Gaming Laptop (Intel Core Ultra 9 185H/ 32GB/ 1TB SSD/ Win11/ 8GB Graph),Intel,Core Ultra 9,4.0,SSD,NVIDIA,Dedicated,False,Windows 11,True,True,True,Fast,Medium,22.0,16.0,32.0,1000.0,16.0,2560.0,188.68,1600.0,2.0,96.0,0.63,152258
MSI,MSI Sword 16 HX B14VGKG-207IN Gaming Laptop (14th Gen Core i7/ 16GB/ 1TB SSD/ Win11 Home/ 8GB RTX4070),Intel,Core i7,4.25,SSD,NVIDIA,Dedicated,False,Windows 11,True,True,True,Medium,Slow,28.0,20.0,16.0,1000.0,16.0,1920.0,141.51,1200.0,2.0,94.0,0.7,134989
